city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,company_size_missing,company_type_missing
city_114,0.926,Unknown,0,Full time course,1,Unknown,3.0,-1,Unknown,2,122,1,1,1
city_103,0.92,Male,0,Part time course,3,STEM,3.0,3,Pvt Ltd,1,28,0,0,0
city_98,0.949,Female,1,no_enrollment,3,STEM,21.0,2,Pvt Ltd,2,111,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Humanities,16.0,2,Pvt Ltd,1,66,0,0,0
city_103,0.92,Male,0,Part time course,2,STEM,2.0,7,Pvt Ltd,1,6,0,0,0
city_102,0.804,Male,0,no_enrollment,3,STEM,6.0,-1,Unknown,1,174,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,2,Pvt Ltd,5,106,0,0,0
city_75,0.939,Female,1,no_enrollment,3,STEM,17.0,1,Pvt Ltd,1,14,0,0,0
city_73,0.754,Male,1,Part time course,2,STEM,7.0,1,Pvt Ltd,1,28,0,0,0
city_104,0.924,Male,0,no_enrollment,1,Unknown,21.0,0,Pvt Ltd,5,35,0,0,0
city_97,0.925,Male,1,no_enrollment,2,STEM,21.0,0,Unknown,3,168,0,0,1
city_136,0.897,Male,1,no_enrollment,3,STEM,4.0,2,Unknown,1,112,0,0,1
city_16,0.91,Male,1,no_enrollment,2,STEM,12.0,2,Pvt Ltd,5,312,0,0,0
city_136,0.897,Male,0,no_enrollment,3,STEM,12.0,1,Funded Startup,2,14,0,0,0
city_104,0.924,Male,1,no_enrollment,3,STEM,10.0,7,Pvt Ltd,0,95,0,0,0
city_61,0.913,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,5,50,0,1,1
city_21,0.624,Male,1,Full time course,3,STEM,6.0,2,Pvt Ltd,2,103,0,0,0
city_100,0.887,Male,0,no_enrollment,1,Unknown,6.0,3,Pvt Ltd,1,4,1,0,0
city_21,0.624,Other,1,Part time course,2,Unknown,0.0,1,Pvt Ltd,1,200,1,0,0
city_100,0.887,Unknown,0,Part time course,2,STEM,21.0,-1,Unknown,2,12,1,1,1
city_21,0.624,Male,0,Full time course,2,STEM,5.0,-1,Unknown,0,56,1,1,1
city_10,0.895,Male,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,1,53,0,0,0
city_21,0.624,Female,1,Full time course,2,STEM,6.0,2,Pvt Ltd,3,59,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,16.0,2,NGO,2,14,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,16.0,5,Pvt Ltd,5,142,0,0,0
city_128,0.527,Male,1,no_enrollment,2,STEM,9.0,-1,Unknown,5,17,0,1,1
city_73,0.754,Male,1,no_enrollment,3,STEM,14.0,7,Pvt Ltd,2,14,0,0,0
city_103,0.92,Unknown,0,no_enrollment,2,Arts,5.0,3,Pvt Ltd,1,80,0,0,0
city_103,0.92,Other,0,no_enrollment,2,STEM,13.0,7,Public Sector,5,13,0,0,0
city_21,0.624,Male,0,Full time course,1,Unknown,2.0,-1,Unknown,0,3,0,1,1
city_103,0.92,Male,0,Full time course,1,Unknown,6.0,-1,Unknown,1,73,0,1,1
city_103,0.92,Male,1,no_enrollment,3,STEM,10.0,4,Pvt Ltd,4,48,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,16.0,7,Pvt Ltd,5,50,0,0,0
city_175,0.7759999999999999,Male,1,no_enrollment,2,Humanities,6.0,1,Pvt Ltd,5,14,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,12.0,2,Pvt Ltd,5,96,0,0,0
city_76,0.698,Unknown,0,Full time course,2,STEM,4.0,-1,Pvt Ltd,1,156,1,1,0
city_73,0.754,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,3,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,2.0,-1,Unknown,0,4,1,1,1
city_21,0.624,Male,1,no_enrollment,3,STEM,3.0,2,Funded Startup,1,12,1,0,0
city_83,0.923,Male,1,no_enrollment,3,STEM,18.0,7,Pvt Ltd,4,17,0,0,0
city_160,0.92,Unknown,1,no_enrollment,3,STEM,21.0,0,Other,1,63,0,0,0
city_70,0.698,Male,1,Full time course,2,STEM,2.0,7,Pvt Ltd,1,22,0,0,0
city_144,0.84,Unknown,1,no_enrollment,2,STEM,14.0,1,Pvt Ltd,3,52,0,0,0
city_103,0.92,Female,0,Full time course,2,STEM,2.0,7,Unknown,0,34,0,0,1
city_104,0.924,Male,1,Full time course,1,Unknown,10.0,-1,Unknown,1,79,0,1,1
city_67,0.855,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,1,107,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,18.0,2,Pvt Ltd,1,92,1,0,0
city_114,0.926,Unknown,1,no_enrollment,1,Unknown,6.0,5,Pvt Ltd,2,14,0,0,0
city_143,0.74,Unknown,0,no_enrollment,2,STEM,3.0,-1,Unknown,1,46,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,4,16,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,0,Pvt Ltd,4,196,0,0,0
city_21,0.624,Male,1,Full time course,2,STEM,5.0,3,Pvt Ltd,1,42,0,0,0
city_103,0.92,Male,1,Part time course,3,Business Degree,11.0,7,Public Sector,3,60,0,0,0
city_67,0.855,Male,1,no_enrollment,2,STEM,21.0,7,Pvt Ltd,4,138,1,0,0
city_97,0.925,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,1,68,0,0,0
city_45,0.89,Male,0,Full time course,3,Humanities,2.0,-1,Unknown,1,6,0,1,1
city_74,0.579,Unknown,1,no_enrollment,2,STEM,2.0,-1,Unknown,1,62,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,12.0,2,Funded Startup,1,107,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,5,Public Sector,5,55,0,0,0
city_98,0.949,Male,1,no_enrollment,1,Unknown,15.0,1,Pvt Ltd,2,32,1,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,9.0,3,Pvt Ltd,5,174,0,0,0
city_46,0.762,Male,1,no_enrollment,3,STEM,4.0,-1,Pvt Ltd,3,34,1,1,0
city_104,0.924,Male,1,no_enrollment,2,STEM,21.0,-1,Pvt Ltd,5,3,0,1,0
city_160,0.92,Female,0,no_enrollment,2,Humanities,2.0,-1,Unknown,1,20,1,1,1
city_73,0.754,Unknown,1,no_enrollment,2,STEM,7.0,4,Pvt Ltd,1,94,0,0,0
city_16,0.91,Male,0,no_enrollment,3,STEM,15.0,7,Pvt Ltd,5,20,1,0,0
city_152,0.698,Male,1,Full time course,3,STEM,14.0,2,Pvt Ltd,2,6,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,5.0,4,Pvt Ltd,3,112,1,0,0
city_176,0.764,Male,1,no_enrollment,2,STEM,6.0,0,Funded Startup,1,45,0,0,0
city_16,0.91,Male,0,no_enrollment,1,Unknown,2.0,-1,Unknown,0,12,0,1,1
city_21,0.624,Unknown,1,no_enrollment,2,STEM,16.0,0,Pvt Ltd,5,134,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,5,Pvt Ltd,5,9,1,0,0
city_103,0.92,Unknown,1,no_enrollment,2,No Major,6.0,5,Pvt Ltd,5,48,0,0,0
city_41,0.8270000000000001,Male,1,Full time course,3,STEM,7.0,4,Funded Startup,2,92,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,4.0,3,Public Sector,2,160,0,0,0
city_114,0.926,Male,1,no_enrollment,4,STEM,21.0,2,Pvt Ltd,5,40,0,0,0
city_94,0.698,Unknown,1,Part time course,2,STEM,4.0,-1,Unknown,1,105,1,1,1
city_103,0.92,Unknown,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,1,160,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,20.0,2,Pvt Ltd,1,103,0,0,0
city_103,0.92,Female,0,no_enrollment,2,Humanities,16.0,-1,Unknown,5,78,1,1,1
city_114,0.926,Unknown,1,no_enrollment,2,STEM,11.0,5,Pvt Ltd,2,9,0,0,0
city_21,0.624,Unknown,1,Full time course,2,STEM,3.0,2,Early Stage Startup,1,40,1,0,0
city_136,0.897,Male,1,Full time course,3,STEM,0.0,-1,Unknown,2,14,0,1,1
city_128,0.527,Male,1,no_enrollment,2,STEM,6.0,3,Pvt Ltd,3,198,1,0,0
city_61,0.913,Male,1,no_enrollment,2,Unknown,10.0,-1,Unknown,2,3,0,1,1
city_102,0.804,Male,0,Full time course,1,Unknown,5.0,-1,Unknown,1,17,0,1,1
city_11,0.55,Male,0,no_enrollment,2,STEM,5.0,-1,Unknown,0,37,1,1,1
city_114,0.926,Male,1,no_enrollment,2,STEM,19.0,3,Pvt Ltd,2,16,0,0,0
city_118,0.722,Male,1,no_enrollment,2,STEM,10.0,2,Pvt Ltd,1,13,0,0,0
city_103,0.92,Other,1,no_enrollment,2,STEM,20.0,7,Public Sector,1,14,0,0,0
city_57,0.866,Male,1,Full time course,1,Unknown,3.0,-1,Unknown,1,155,0,1,1
city_20,0.7959999999999999,Male,1,no_enrollment,2,STEM,9.0,4,Pvt Ltd,3,77,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,1,36,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,Unknown,15.0,2,Pvt Ltd,5,42,0,0,0
city_76,0.698,Male,1,Full time course,2,STEM,11.0,0,Pvt Ltd,2,10,0,0,0
city_16,0.91,Male,0,Full time course,1,Unknown,4.0,-1,Unknown,1,14,0,1,1
city_99,0.915,Male,0,Full time course,2,STEM,3.0,-1,Unknown,1,16,1,1,1
city_50,0.8959999999999999,Male,1,no_enrollment,2,STEM,14.0,3,Pvt Ltd,5,116,1,0,0
city_103,0.92,Male,0,Full time course,1,Unknown,4.0,-1,Pvt Ltd,0,310,0,1,0
city_21,0.624,Male,0,no_enrollment,1,Unknown,0.0,-1,Unknown,0,53,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,3,NGO,1,70,0,0,0
city_160,0.92,Male,1,no_enrollment,2,Arts,15.0,2,Early Stage Startup,1,22,0,0,0
city_104,0.924,Male,1,no_enrollment,3,STEM,17.0,4,Pvt Ltd,1,41,0,0,0
city_67,0.855,Female,1,no_enrollment,2,Humanities,3.0,2,Pvt Ltd,3,66,0,0,0
city_28,0.939,Male,0,no_enrollment,4,STEM,4.0,-1,Public Sector,1,13,0,1,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,3,47,0,1,1
city_70,0.698,Male,0,Full time course,2,STEM,2.0,-1,Unknown,2,106,0,1,1
city_173,0.878,Male,1,no_enrollment,3,STEM,11.0,3,Pvt Ltd,1,24,1,0,0
city_103,0.92,Female,1,no_enrollment,2,No Major,2.0,-1,Unknown,2,11,1,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,5.0,0,Pvt Ltd,5,146,0,0,0
city_16,0.91,Male,1,no_enrollment,2,Arts,21.0,2,Early Stage Startup,3,40,0,0,0
city_21,0.624,Unknown,1,Full time course,2,STEM,2.0,2,Funded Startup,1,19,1,0,0
city_27,0.848,Male,1,Full time course,2,STEM,21.0,-1,Unknown,3,34,0,1,1
city_46,0.762,Male,1,no_enrollment,2,STEM,16.0,2,Pvt Ltd,1,16,0,0,0
city_160,0.92,Male,1,no_enrollment,3,STEM,10.0,2,Unknown,4,51,0,0,1
city_103,0.92,Male,0,no_enrollment,3,Humanities,12.0,-1,Unknown,1,142,1,1,1
city_103,0.92,Male,0,no_enrollment,0,Unknown,7.0,-1,Unknown,0,88,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,3,Funded Startup,2,76,0,0,0
city_26,0.698,Male,0,Full time course,2,STEM,3.0,-1,Unknown,1,59,0,1,1
city_102,0.804,Unknown,0,no_enrollment,2,STEM,0.0,2,Pvt Ltd,1,43,0,0,0
city_90,0.698,Female,1,no_enrollment,3,STEM,16.0,1,Funded Startup,1,22,0,0,0
city_16,0.91,Unknown,0,no_enrollment,2,Humanities,0.0,0,Early Stage Startup,1,131,0,0,0
city_28,0.939,Male,1,no_enrollment,3,STEM,21.0,2,Early Stage Startup,1,3,1,0,0
city_103,0.92,Male,0,Full time course,2,STEM,5.0,-1,Unknown,1,16,0,1,1
city_16,0.91,Female,0,no_enrollment,3,STEM,3.0,0,Early Stage Startup,1,59,1,0,0
city_21,0.624,Female,0,Full time course,1,Unknown,5.0,-1,Pvt Ltd,0,110,1,1,0
city_123,0.738,Unknown,1,Full time course,3,STEM,8.0,7,Pvt Ltd,1,34,0,0,0
city_73,0.754,Male,1,no_enrollment,2,Unknown,10.0,1,Pvt Ltd,1,16,0,0,0
city_173,0.878,Male,1,no_enrollment,2,STEM,5.0,2,Pvt Ltd,3,100,0,0,0
city_103,0.92,Male,0,Full time course,2,Humanities,3.0,5,NGO,1,19,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,10.0,3,Pvt Ltd,5,34,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,11.0,3,Pvt Ltd,1,43,0,0,0
city_36,0.893,Male,1,Full time course,2,STEM,21.0,1,Pvt Ltd,1,48,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,3,Pvt Ltd,3,12,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,14.0,2,Pvt Ltd,2,262,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,9.0,1,Pvt Ltd,2,21,0,0,0
city_102,0.804,Female,0,no_enrollment,2,Humanities,1.0,-1,Unknown,1,190,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,16.0,1,Funded Startup,2,41,0,0,0
city_21,0.624,Male,1,Full time course,2,STEM,2.0,3,Pvt Ltd,1,222,1,0,0
city_143,0.74,Female,0,no_enrollment,2,STEM,5.0,7,Pvt Ltd,2,91,0,0,0
city_65,0.802,Male,0,Full time course,2,STEM,9.0,3,Pvt Ltd,0,14,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,3,98,0,0,0
city_75,0.939,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,1,19,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,12.0,5,Unknown,2,18,0,0,1
city_103,0.92,Male,0,no_enrollment,3,STEM,10.0,7,Pvt Ltd,3,3,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,2.0,-1,Unknown,0,80,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,2.0,2,Pvt Ltd,2,87,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,16.0,-1,Unknown,1,56,1,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,1.0,7,Public Sector,1,328,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,11.0,7,Pvt Ltd,5,17,0,0,0
city_103,0.92,Unknown,0,Part time course,2,STEM,0.0,3,Unknown,0,74,0,0,1
city_103,0.92,Unknown,1,no_enrollment,3,STEM,11.0,7,Pvt Ltd,1,37,0,0,0
city_114,0.926,Male,0,Full time course,0,Unknown,5.0,-1,Unknown,0,52,0,1,1
city_46,0.762,Unknown,1,no_enrollment,2,STEM,14.0,2,Funded Startup,1,21,0,0,0
city_16,0.91,Male,1,no_enrollment,2,Unknown,21.0,-1,Unknown,2,300,0,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,14.0,1,Pvt Ltd,2,92,0,0,0
city_75,0.939,Male,1,no_enrollment,3,STEM,21.0,0,Pvt Ltd,5,13,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,161,1,1,1
city_50,0.8959999999999999,Male,1,no_enrollment,3,STEM,13.0,3,Pvt Ltd,0,34,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,1,Pvt Ltd,5,8,0,0,0
city_136,0.897,Male,1,no_enrollment,4,STEM,10.0,3,Pvt Ltd,5,226,0,0,0
city_74,0.579,Male,0,Part time course,1,Unknown,3.0,-1,Pvt Ltd,0,65,0,1,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,1,146,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,21.0,0,Pvt Ltd,1,34,0,0,0
city_16,0.91,Male,1,no_enrollment,3,STEM,9.0,3,NGO,1,21,0,0,0
city_102,0.804,Male,1,no_enrollment,3,STEM,10.0,-1,Unknown,1,84,0,1,1
city_64,0.6659999999999999,Male,0,no_enrollment,2,STEM,0.0,7,Pvt Ltd,1,45,0,0,0
city_16,0.91,Unknown,0,no_enrollment,2,Unknown,2.0,-1,Unknown,0,36,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,7,Pvt Ltd,4,113,1,0,0
city_114,0.926,Male,0,Full time course,1,Unknown,9.0,-1,Unknown,0,150,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,11.0,-1,Pvt Ltd,1,6,0,1,0
city_103,0.92,Male,0,no_enrollment,2,Humanities,15.0,3,Pvt Ltd,3,4,0,0,0
city_136,0.897,Unknown,1,no_enrollment,3,STEM,5.0,2,Funded Startup,1,198,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,5.0,-1,Unknown,1,135,0,1,1
city_103,0.92,Male,1,no_enrollment,4,STEM,9.0,3,Funded Startup,1,40,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,8.0,2,Pvt Ltd,1,6,1,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,5,Pvt Ltd,5,58,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,Humanities,4.0,-1,Unknown,1,88,1,1,1
city_11,0.55,Unknown,1,no_enrollment,3,STEM,7.0,0,Early Stage Startup,1,29,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,6.0,2,Pvt Ltd,5,168,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,10.0,5,Pvt Ltd,0,16,0,0,0
city_100,0.887,Male,1,no_enrollment,2,STEM,13.0,0,Pvt Ltd,1,192,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,9.0,7,Pvt Ltd,2,36,1,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,0,35,1,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,8.0,7,Pvt Ltd,5,53,1,0,0
city_90,0.698,Male,0,Full time course,2,STEM,0.0,-1,Unknown,1,74,1,1,1
city_98,0.949,Other,0,no_enrollment,3,STEM,9.0,2,Unknown,1,88,0,0,1
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,5,43,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,41,1,1,1
city_21,0.624,Male,1,no_enrollment,3,STEM,8.0,2,Public Sector,4,33,1,0,0
city_77,0.83,Unknown,0,no_enrollment,1,Unknown,2.0,-1,Unknown,0,2,0,1,1
city_102,0.804,Unknown,1,no_enrollment,3,STEM,9.0,-1,Unknown,2,25,1,1,1
city_114,0.926,Male,0,Full time course,1,Unknown,10.0,-1,Public Sector,1,22,0,1,0
city_103,0.92,Male,0,no_enrollment,2,STEM,15.0,3,Pvt Ltd,5,8,0,0,0
city_16,0.91,Male,0,Full time course,2,STEM,1.0,-1,Unknown,1,42,1,1,1
city_117,0.698,Male,0,Full time course,2,STEM,5.0,-1,Unknown,0,72,1,1,1
city_90,0.698,Male,1,no_enrollment,2,STEM,7.0,-1,Unknown,1,149,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,5,49,0,0,0
city_102,0.804,Male,1,no_enrollment,1,Unknown,5.0,-1,Unknown,1,82,0,1,1
city_162,0.767,Unknown,1,no_enrollment,2,STEM,9.0,-1,Unknown,1,50,1,1,1
city_75,0.939,Male,1,no_enrollment,1,Unknown,11.0,0,Pvt Ltd,0,62,0,0,0
city_115,0.789,Male,1,no_enrollment,2,STEM,8.0,3,Pvt Ltd,1,212,1,0,0
city_67,0.855,Male,1,no_enrollment,3,STEM,15.0,1,Pvt Ltd,5,176,0,0,0
city_114,0.926,Male,0,Full time course,3,STEM,14.0,4,Public Sector,1,8,0,0,0
city_78,0.579,Male,1,no_enrollment,2,STEM,10.0,0,Early Stage Startup,0,24,1,0,0
city_21,0.624,Male,0,no_enrollment,2,Unknown,1.0,-1,Unknown,0,31,0,1,1
city_19,0.682,Male,0,Full time course,2,STEM,2.0,-1,Unknown,2,8,1,1,1
city_102,0.804,Unknown,1,Full time course,1,Unknown,6.0,-1,Unknown,1,99,0,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,0,Early Stage Startup,5,89,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,3.0,2,Unknown,1,32,0,0,1
city_115,0.789,Male,0,Full time course,2,STEM,5.0,-1,Unknown,1,156,1,1,1
city_21,0.624,Male,1,Full time course,3,STEM,12.0,-1,Public Sector,1,35,0,1,0
city_102,0.804,Male,0,no_enrollment,2,Humanities,1.0,5,Pvt Ltd,1,26,0,0,0
city_74,0.579,Female,0,no_enrollment,1,Unknown,3.0,-1,Unknown,0,218,0,1,1
city_67,0.855,Male,1,no_enrollment,3,STEM,11.0,3,Pvt Ltd,1,6,0,0,0
city_114,0.926,Unknown,1,Full time course,2,STEM,3.0,-1,Unknown,1,54,0,1,1
city_136,0.897,Unknown,0,Full time course,1,Unknown,4.0,-1,Unknown,2,14,0,1,1
city_44,0.725,Unknown,0,Full time course,3,STEM,8.0,-1,Unknown,1,27,0,1,1
city_101,0.5579999999999999,Male,1,Full time course,2,STEM,4.0,0,Unknown,2,19,0,0,1
city_136,0.897,Male,1,no_enrollment,3,STEM,9.0,7,Pvt Ltd,2,47,0,0,0
city_118,0.722,Unknown,0,no_enrollment,3,STEM,12.0,-1,Unknown,5,98,0,1,1
city_104,0.924,Unknown,1,no_enrollment,3,STEM,8.0,-1,Unknown,0,40,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,14.0,2,Pvt Ltd,2,39,0,0,0
city_114,0.926,Male,1,Part time course,2,Unknown,21.0,-1,Unknown,0,52,0,1,1
city_23,0.899,Unknown,1,no_enrollment,2,STEM,6.0,4,Unknown,2,28,1,0,1
city_114,0.926,Male,1,no_enrollment,2,STEM,6.0,5,Pvt Ltd,1,182,0,0,0
city_150,0.698,Unknown,0,Full time course,2,STEM,7.0,3,Pvt Ltd,2,44,0,0,0
city_23,0.899,Male,0,no_enrollment,3,Other,16.0,-1,Unknown,0,35,0,1,1
city_20,0.7959999999999999,Male,1,Full time course,2,Arts,9.0,-1,Funded Startup,1,29,0,1,0
city_16,0.91,Male,0,Full time course,1,Unknown,4.0,-1,Unknown,1,78,0,1,1
city_103,0.92,Male,1,no_enrollment,2,Arts,7.0,0,Pvt Ltd,5,125,0,0,0
city_160,0.92,Female,1,no_enrollment,2,Humanities,1.0,-1,Unknown,1,35,1,1,1
city_103,0.92,Unknown,1,no_enrollment,2,STEM,21.0,2,Pvt Ltd,4,69,0,0,0
city_36,0.893,Male,1,no_enrollment,2,STEM,6.0,3,Early Stage Startup,1,52,0,0,0
city_89,0.925,Female,1,no_enrollment,2,STEM,9.0,0,Pvt Ltd,1,90,0,0,0
city_67,0.855,Male,1,no_enrollment,1,Unknown,17.0,-1,Unknown,1,56,0,1,1
city_175,0.7759999999999999,Male,1,no_enrollment,3,STEM,11.0,-1,Unknown,1,153,0,1,1
city_123,0.738,Unknown,1,Full time course,2,STEM,5.0,3,Pvt Ltd,0,40,0,0,0
city_103,0.92,Female,1,no_enrollment,3,STEM,11.0,1,Pvt Ltd,5,47,0,0,0
city_21,0.624,Male,1,no_enrollment,2,Business Degree,6.0,5,Pvt Ltd,1,17,1,0,0
city_160,0.92,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,5,51,1,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,5,Public Sector,5,23,0,0,0
city_104,0.924,Male,1,no_enrollment,1,Unknown,21.0,-1,Unknown,5,80,0,1,1
city_160,0.92,Unknown,0,no_enrollment,4,STEM,21.0,6,Public Sector,5,19,0,0,0
city_61,0.913,Male,1,no_enrollment,2,Other,10.0,6,Public Sector,1,7,0,0,0
city_67,0.855,Male,1,no_enrollment,2,STEM,7.0,5,Pvt Ltd,2,100,1,0,0
city_128,0.527,Male,0,no_enrollment,2,STEM,5.0,3,Pvt Ltd,1,15,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Arts,9.0,2,Pvt Ltd,1,9,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,5,Public Sector,5,36,0,0,0
city_103,0.92,Male,1,no_enrollment,4,STEM,21.0,-1,Unknown,1,72,1,1,1
city_136,0.897,Male,1,Full time course,3,STEM,7.0,-1,Unknown,1,6,1,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,6.0,3,Pvt Ltd,1,25,0,0,0
city_71,0.884,Male,1,no_enrollment,3,STEM,19.0,0,Funded Startup,1,41,0,0,0
city_114,0.926,Unknown,1,no_enrollment,1,Unknown,9.0,-1,Unknown,1,42,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,12.0,-1,Unknown,1,190,0,1,1
city_176,0.764,Male,1,no_enrollment,3,STEM,14.0,3,NGO,1,51,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,1.0,-1,Unknown,0,162,1,1,1
city_28,0.939,Male,0,Full time course,1,Unknown,2.0,-1,Unknown,0,46,0,1,1
city_36,0.893,Unknown,1,no_enrollment,1,Unknown,21.0,7,Pvt Ltd,5,35,0,0,0
city_46,0.762,Male,1,Part time course,2,STEM,12.0,4,Pvt Ltd,2,70,0,0,0
city_21,0.624,Male,1,Full time course,2,STEM,2.0,2,Pvt Ltd,0,50,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,5,Pvt Ltd,5,16,0,0,0
city_21,0.624,Male,0,Full time course,3,STEM,5.0,2,Pvt Ltd,4,6,0,0,0
city_16,0.91,Unknown,1,no_enrollment,2,STEM,10.0,7,Pvt Ltd,1,9,0,0,0
city_114,0.926,Unknown,1,no_enrollment,3,STEM,21.0,0,Pvt Ltd,2,34,0,0,0
city_45,0.89,Female,1,no_enrollment,1,Unknown,16.0,5,Pvt Ltd,3,48,0,0,0
city_16,0.91,Male,1,no_enrollment,1,Unknown,5.0,0,Early Stage Startup,1,98,1,0,0
city_126,0.479,Unknown,1,no_enrollment,2,Unknown,18.0,-1,Unknown,0,61,1,1,1
city_21,0.624,Male,0,Full time course,1,Unknown,4.0,-1,Unknown,0,74,1,1,1
city_61,0.913,Unknown,1,no_enrollment,4,STEM,21.0,0,Early Stage Startup,5,17,0,0,0
city_67,0.855,Female,0,Full time course,2,STEM,14.0,-1,Unknown,1,156,0,1,1
city_136,0.897,Male,1,no_enrollment,3,STEM,5.0,-1,Unknown,5,8,0,1,1
city_104,0.924,Male,1,Full time course,2,STEM,6.0,-1,Unknown,1,45,0,1,1
city_102,0.804,Male,0,Full time course,1,Unknown,6.0,1,Early Stage Startup,1,43,0,0,0
city_102,0.804,Male,1,no_enrollment,0,Unknown,11.0,-1,Unknown,5,78,0,1,1
city_128,0.527,Male,1,no_enrollment,2,STEM,2.0,1,Pvt Ltd,0,28,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,10.0,1,Pvt Ltd,1,44,0,0,0
city_116,0.743,Male,1,no_enrollment,2,STEM,12.0,3,Unknown,3,100,0,0,1
city_138,0.836,Male,1,no_enrollment,3,STEM,17.0,2,Funded Startup,1,116,0,0,0
